Standard & Poors 500 Index,Last: 3856.28,Change:  1.85,,,,,,,,,,,,,,,,,,,
"Date: July 12, 2022, 11:55 AM EDT",Bid: 3855.3701,Ask: 3857.1599,Size: 1*1,Volume: 0,,,,,,,,,,,,,,,,,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Jul 13 2022,SPXW220713C03100000,0,0,755.8,757.5,0,1.1385,0.9992,0,0,3100,SPXW220713P03100000,0.05,0,0,0.05,0,1.1591,-0.0006,0,1037
Wed Jul 13 2022,SPXW220713C03150000,0,0,705.9,707.3,0,1.0446,0.9992,0,0,3150,SPXW220713P03150000,0.05,0,0,0.05,0,1.0794,-0.0007,0,1306
Wed Jul 13 2022,SPXW220713C03200000,0,0,655.9,657.3,0,0.9506,0.9991,0,0,3200,SPXW220713P03200000,0.05,0,0,0.05,0,1.0007,-0.0008,0,6261
Wed Jul 13 2022,SPXW220713C03250000,0,0,605.9,607.5,0,0.855,0.999,0,0,3250,SPXW220713P03250000,0.05,0,0,0.05,0,0.9229,-0.0008,0,5277
Wed Jul 13 2022,SPXW220713C03275000,0,0,580.9,582.5,0,0.8056,0.999,0,0,3275,SPXW220713P03275000,0,0,0,0.05,0,0.8844,-0.0009,0,0
Wed Jul 13 2022,SPXW220713C03300000,0,0,555.9,557.5,0,0.7538,0.9989,0,0,3300,SPXW220713P03300000,0.05,0,0,0.05,0,0.846,-0.0009,0,9210
Wed Jul 13 2022,SPXW220713C03325000,0,0,530.9,532.5,0,0.6968,0.9988,0,0,3325,SPXW220713P03325000,0.05,0.05,0,0.05,1,0.8078,-0.001,0,0
Wed Jul 13 2022,SPXW220713C03350000,451.65,0,505.9,507.5,0,0.6201,0.9988,0,2,3350,SPXW220713P03350000,0.05,0,0,0.05,2,0.7697,-0.0011,0,17796
Wed Jul 13 2022,SPXW220713C03375000,0,0,480.9,482.6,0,0,0.9987,0,0,3375,SPXW220713P03375000,0.05,0.025,0,0.05,538,0.7319,-0.0012,0,13364
Wed Jul 13 2022,SPXW220713C03400000,0,0,455.9,457.6,0,0.7299,0.9986,0,0,3400,SPXW220713P03400000,0.05,0,0,0.05,132,0.6942,-0.0013,0,10844
Wed Jul 13 2022,SPXW220713C03425000,326.04,0,430.9,432.6,0,0.6884,0.9985,0,1,3425,SPXW220713P03425000,0.05,-0.025,0,0.05,3257,0.6567,-0.0014,0,147
Wed Jul 13 2022,SPXW220713C03440000,0,0,415.9,417.3,0,0.6636,0.9984,0,0,3440,SPXW220713P03440000,0.07,-0.005,0,0.05,23,0.6342,-0.0014,0,233
Wed Jul 13 2022,SPXW220713C03450000,381.73,0,405.9,407.4,0,0.6472,0.9983,0,11,3450,SPXW220713P03450000,0.05,-0.025,0,0.05,55,0.6193,-0.0015,0,11355
Wed Jul 13 2022,SPXW220713C03460000,0,0,395.9,397.4,0,0.6308,0.9983,0,0,3460,SPXW220713P03460000,0.1,0,0,0.1,19,0.6393,-0.0016,0,690
Wed Jul 13 2022,SPXW220713C03470000,0,0,385.9,387.4,0,0.6144,0.9982,0,0,3470,SPXW220713P03470000,0.07,0,0,0.1,0,0.6237,-0.0016,0,1063
Wed Jul 13 2022,SPXW220713C03475000,0,0,380.9,382.6,0,0.6062,0.9982,0,0,3475,SPXW220713P03475000,0.05,-0.05,0.05,0.1,13,0.6383,-0.0017,0,244
Wed Jul 13 2022,SPXW220713C03480000,0,0,375.9,377.6,0,0.5981,0.9981,0,0,3480,SPXW220713P03480000,0.07,-0.03,0,0.1,17,0.6081,-0.0017,0,476
Wed Jul 13 2022,SPXW220713C03490000,357.97,-3.08,365.9,367.6,1,0.5818,0.998,0,1,3490,SPXW220713P03490000,0.07,-0.03,0.05,0.1,2,0.6141,-0.0018,0,1304
Wed Jul 13 2022,SPXW220713C03500000,348.02,-3.03,355.9,357.6,1,0.5656,0.9979,0,3,3500,SPXW220713P03500000,0.07,-0.03,0.05,0.1,1,0.5981,-0.0019,0,1792
Wed Jul 13 2022,SPXW220713C03510000,251.7,0,345.9,347.6,0,0.5494,0.9978,0,1,3510,SPXW220713P03510000,0.05,0,0.05,0.1,0,0.582,-0.002,0,752
Wed Jul 13 2022,SPXW220713C03515000,0,0,340.9,342.6,0,0.5413,0.9978,0,0,3515,SPXW220713P03515000,0.07,-0.055,0.05,0.1,1,0.574,-0.0021,0,281
Wed Jul 13 2022,SPXW220713C03520000,274.72,0,335.9,337.6,0,0.5332,0.9977,0,1,3520,SPXW220713P03520000,0.1,-0.025,0.05,0.1,3,0.5659,-0.0021,0,426
Wed Jul 13 2022,SPXW220713C03525000,386.2,0,330.9,332.6,0,0.5662,0.9976,0.0001,1,3525,SPXW220713P03525000,0.07,-0.055,0.05,0.1,6,0.5579,-0.0022,0.0001,647
Wed Jul 13 2022,SPXW220713C03530000,0,0,325.9,327.4,0,0.5578,0.9976,0.0001,0,3530,SPXW220713P03530000,0.18,0,0.05,0.1,0,0.5499,-0.0023,0.0001,330
Wed Jul 13 2022,SPXW220713C03535000,0,0,320.9,322.6,0,0.5495,0.9975,0.0001,0,3535,SPXW220713P03535000,0.13,0,0.05,0.1,0,0.5419,-0.0024,0.0001,467
Wed Jul 13 2022,SPXW220713C03540000,0,0,315.9,317.7,0,0.5412,0.9974,0.0001,0,3540,SPXW220713P03540000,0.1,-0.05,0.05,0.15,6,0.5487,-0.0024,0.0001,144
Wed Jul 13 2022,SPXW220713C03545000,0,0,310.9,312.4,0,0.5575,0.9973,0.0001,0,3545,SPXW220713P03545000,0.2,0,0.05,0.15,0,0.5405,-0.0025,0.0001,514
Wed Jul 13 2022,SPXW220713C03550000,265.99,0,305.9,307.4,0,0.5489,0.9972,0.0001,10,3550,SPXW220713P03550000,0.1,-0.05,0.05,0.1,55,0.5179,-0.0026,0.0001,1233
Wed Jul 13 2022,SPXW220713C03555000,0,0,301,302.4,0,0.5404,0.9971,0.0001,0,3555,SPXW220713P03555000,0.15,0,0.05,0.15,11,0.5241,-0.0027,0.0001,343
Wed Jul 13 2022,SPXW220713C03560000,227.77,0,296,297.7,0,0.5318,0.997,0.0001,1,3560,SPXW220713P03560000,0.15,-0.025,0.05,0.15,1,0.5159,-0.0028,0.0001,4633
Wed Jul 13 2022,SPXW220713C03565000,293.02,6.92,291,292.5,5,0.5232,0.9969,0.0001,5,3565,SPXW220713P03565000,0.17,0,0.05,0.15,0,0.5077,-0.0029,0.0001,2002
Wed Jul 13 2022,SPXW220713C03570000,288.57,0,286,287.7,0,0.5147,0.9968,0.0001,4,3570,SPXW220713P03570000,0.11,-0.065,0.05,0.15,203,0.4996,-0.0031,0.0001,697
Wed Jul 13 2022,SPXW220713C03575000,188.6,0,281,282.7,0,0.5062,0.9966,0.0001,1,3575,SPXW220713P03575000,0.15,-0.05,0.1,0.15,217,0.5025,-0.0032,0.0001,4254
Wed Jul 13 2022,SPXW220713C03580000,169.48,0,276,277.7,0,0.4976,0.9965,0.0001,1,3580,SPXW220713P03580000,0.15,-0.05,0.05,0.15,2,0.4832,-0.0034,0.0001,1459
Wed Jul 13 2022,SPXW220713C03585000,0,0,271,272.5,0,0.4891,0.9963,0.0001,0,3585,SPXW220713P03585000,0.15,-0.05,0.05,0.15,20,0.475,-0.0035,0.0001,266
Wed Jul 13 2022,SPXW220713C03590000,0,0,266,267.5,0,0.4805,0.9961,0.0001,0,3590,SPXW220713P03590000,0.17,-0.03,0.1,0.15,61,0.4775,-0.0037,0.0001,169
Wed Jul 13 2022,SPXW220713C03595000,187.55,0,261,262.7,0,0.472,0.9959,0.0001,1,3595,SPXW220713P03595000,0.2,-0.025,0.1,0.15,84,0.4691,-0.0039,0.0001,723
Wed Jul 13 2022,SPXW220713C03600000,309.43,0,256,257.7,0,0.4635,0.9957,0.0001,15,3600,SPXW220713P03600000,0.15,-0.1,0.1,0.15,1454,0.4608,-0.0042,0.0001,3472
Wed Jul 13 2022,SPXW220713C03605000,208.79,0,251,252.7,0,0.455,0.9954,0.0001,40,3605,SPXW220713P03605000,0.15,-0.1,0.1,0.2,44,0.4613,-0.0044,0.0001,1624
Wed Jul 13 2022,SPXW220713C03610000,294.82,0,246,247.8,0,0.4754,0.9951,0.0001,36,3610,SPXW220713P03610000,0.15,-0.1,0.1,0.2,49,0.4528,-0.0047,0.0001,253
Wed Jul 13 2022,SPXW220713C03615000,0,0,241,242.8,0,0.4664,0.9948,0.0001,0,3615,SPXW220713P03615000,0.15,-0.15,0.15,0.2,19,0.4519,-0.0051,0.0001,112
Wed Jul 13 2022,SPXW220713C03620000,204.5,0,236.1,237.8,0,0.4575,0.9944,0.0002,2,3620,SPXW220713P03620000,0.15,-0.15,0.15,0.2,23,0.4433,-0.0054,0.0002,223
Wed Jul 13 2022,SPXW220713C03625000,202.7,0,231.1,232.8,0,0.4486,0.994,0.0002,15,3625,SPXW220713P03625000,0.2,-0.125,0.15,0.2,199,0.4347,-0.0059,0.0002,1222
Wed Jul 13 2022,SPXW220713C03630000,189.9,0,226.1,227.8,0,0.4397,0.9934,0.0002,12,3630,SPXW220713P03630000,0.2,-0.15,0.15,0.25,278,0.4326,-0.0064,0.0002,228
Wed Jul 13 2022,SPXW220713C03635000,193.63,0,221.1,222.8,0,0.4307,0.9928,0.0002,2,3635,SPXW220713P03635000,0.2,-0.2,0.2,0.25,5,0.4297,-0.007,0.0002,201
Wed Jul 13 2022,SPXW220713C03640000,214.98,3.58,216.1,217.8,5,0.4218,0.9922,0.0002,7,3640,SPXW220713P03640000,0.22,-0.205,0.2,0.3,517,0.4262,-0.0077,0.0002,210
Wed Jul 13 2022,SPXW220713C03645000,179.1,0,211.1,212.9,0,0.4318,0.9914,0.0002,3,3645,SPXW220713P03645000,0.35,-0.125,0.2,0.3,44,0.4173,-0.0085,0.0002,277
Wed Jul 13 2022,SPXW220713C03650000,260.87,0,206.2,207.9,0,0.4225,0.9905,0.0003,4,3650,SPXW220713P03650000,0.3,-0.225,0.25,0.3,1443,0.4177,-0.0094,0.0003,671
Wed Jul 13 2022,SPXW220713C03655000,116.6,0,201.2,202.9,0,0.4133,0.9894,0.0003,7,3655,SPXW220713P03655000,0.3,-0.3,0.3,0.35,105,0.4128,-0.0104,0.0003,243
Wed Jul 13 2022,SPXW220713C03660000,201.79,0,196.2,198,0,0.4116,0.9882,0.0003,8,3660,SPXW220713P03660000,0.3,-0.35,0.3,0.4,138,0.4075,-0.0117,0.0003,270
Wed Jul 13 2022,SPXW220713C03665000,105.38,0,191.2,193,0,0.409,0.9868,0.0004,1,3665,SPXW220713P03665000,0.4,-0.35,0.35,0.45,153,0.4054,-0.013,0.0004,707
Wed Jul 13 2022,SPXW220713C03670000,108.8,0,186.3,188,0,0.3995,0.9852,0.0004,3,3670,SPXW220713P03670000,0.45,-0.4,0.4,0.45,172,0.3993,-0.0146,0.0004,258
Wed Jul 13 2022,SPXW220713C03675000,185.6,0,181.3,183.1,0,0.3961,0.9834,0.0005,5,3675,SPXW220713P03675000,0.45,-0.5,0.45,0.5,400,0.3959,-0.0165,0.0005,4160
Wed Jul 13 2022,SPXW220713C03680000,160.47,-11.53,176.4,178.1,2,0.392,0.9813,0.0005,10,3680,SPXW220713P03680000,0.5,-0.6,0.5,0.6,270,0.3945,-0.0186,0.0005,557
Wed Jul 13 2022,SPXW220713C03685000,148.7,0,171.5,173.2,0,0.3922,0.9789,0.0006,25,3685,SPXW220713P03685000,0.65,-0.6,0.6,0.65,201,0.3921,-0.021,0.0006,467
Wed Jul 13 2022,SPXW220713C03690000,221.39,0,166.6,168.3,0,0.3911,0.9762,0.0006,24,3690,SPXW220713P03690000,0.7,-0.7,0.7,0.75,545,0.3911,-0.0237,0.0006,1391
Wed Jul 13 2022,SPXW220713C03695000,171.35,0,161.7,163.4,0,0.3889,0.9731,0.0007,23,3695,SPXW220713P03695000,0.8,-0.8,0.8,0.85,239,0.3889,-0.0267,0.0007,1282
Wed Jul 13 2022,SPXW220713C03700000,165.28,12.48,156.8,158.5,4,0.3858,0.9697,0.0008,97,3700,SPXW220713P03700000,1,-0.85,0.9,1,1651,0.3876,-0.0302,0.0008,2612
Wed Jul 13 2022,SPXW220713C03705000,90,0,152.4,153.7,0,0.3851,0.9658,0.0009,8,3705,SPXW220713P03705000,0.95,-1.125,1.05,1.15,517,0.3867,-0.034,0.0009,301
Wed Jul 13 2022,SPXW220713C03710000,195.25,0,147.5,148.9,0,0.3861,0.9615,0.001,12,3710,SPXW220713P03710000,1.05,-1.3,1.2,1.3,496,0.3847,-0.0383,0.001,245
Wed Jul 13 2022,SPXW220713C03715000,145.96,0,142.7,144,0,0.383,0.9567,0.0011,12,3715,SPXW220713P03715000,1.5,-1.15,1.4,1.5,200,0.3843,-0.0431,0.0011,341
Wed Jul 13 2022,SPXW220713C03720000,139.12,0,137.9,139.3,0,0.3837,0.9514,0.0012,7,3720,SPXW220713P03720000,1.6,-1.425,1.6,1.7,413,0.3827,-0.0485,0.0012,486
Wed Jul 13 2022,SPXW220713C03725000,119.9,0,133.2,134.5,0,0.383,0.9454,0.0013,9,3725,SPXW220713P03725000,1.83,-1.57,1.85,1.95,214,0.3821,-0.0544,0.0013,809
Wed Jul 13 2022,SPXW220713C03730000,180.88,0,128.5,129.8,0,0.3792,0.9389,0.0014,29,3730,SPXW220713P03730000,2.2,-1.6,2.1,2.2,426,0.3802,-0.0609,0.0014,228
Wed Jul 13 2022,SPXW220713C03735000,133.61,0,123.8,125.1,0,0.3799,0.9318,0.0016,49,3735,SPXW220713P03735000,2.16,-2.09,2.4,2.5,360,0.3791,-0.0681,0.0016,546
Wed Jul 13 2022,SPXW220713C03740000,117.68,0,119.1,120.4,0,0.3792,0.9239,0.0017,57,3740,SPXW220713P03740000,2.85,-1.85,2.75,2.85,1426,0.3785,-0.0759,0.0017,558
Wed Jul 13 2022,SPXW220713C03745000,115.81,4.61,114.5,115.8,3,0.3787,0.9153,0.0019,24,3745,SPXW220713P03745000,2.6,-2.7,3.1,3.2,463,0.3766,-0.0845,0.0019,223
Wed Jul 13 2022,SPXW220713C03750000,117.36,10.51,109.9,111.2,10,0.3756,0.906,0.002,384,3750,SPXW220713P03750000,3.6,-2.3,3.5,3.7,1128,0.3764,-0.0938,0.002,3717
Wed Jul 13 2022,SPXW220713C03755000,98.67,-3.83,105.4,106.7,1,0.3766,0.8959,0.0022,29,3755,SPXW220713P03755000,3.5,-3,4,4.1,372,0.3748,-0.1039,0.0022,324
Wed Jul 13 2022,SPXW220713C03760000,94.36,-3.79,100.9,102.2,1,0.375,0.885,0.0024,59,3760,SPXW220713P03760000,4,-3.2,4.5,4.6,481,0.3733,-0.1148,0.0024,287
Wed Jul 13 2022,SPXW220713C03765000,87.09,-6.86,96.4,97.7,1,0.3722,0.8733,0.0025,61,3765,SPXW220713P03765000,5.3,-2.7,5,5.2,117,0.3718,-0.1266,0.0025,362
Wed Jul 13 2022,SPXW220713C03770000,95.73,5.93,92.1,93.3,5,0.3715,0.8607,0.0027,68,3770,SPXW220713P03770000,5.95,-2.85,5.6,5.8,560,0.3711,-0.1392,0.0027,553
Wed Jul 13 2022,SPXW220713C03775000,86.43,0.83,87.7,89,9,0.3705,0.8472,0.0029,78,3775,SPXW220713P03775000,6.4,-3.3,6.3,6.5,864,0.3691,-0.1527,0.0029,1170
Wed Jul 13 2022,SPXW220713C03780000,82.18,0.53,83.5,84.7,2,0.3682,0.8328,0.0031,319,3780,SPXW220713P03780000,7.3,-3.35,7.1,7.3,698,0.3688,-0.167,0.0031,504
Wed Jul 13 2022,SPXW220713C03785000,78.99,1.39,79.3,80.5,4,0.3665,0.8175,0.0033,40,3785,SPXW220713P03785000,7.18,-4.52,7.8,8.1,204,0.3671,-0.1823,0.0033,193
Wed Jul 13 2022,SPXW220713C03790000,72.7,-1.1,75.2,76.4,9,0.3653,0.8013,0.0035,40,3790,SPXW220713P03790000,9.06,-3.74,8.7,9,627,0.3658,-0.1986,0.0035,701
Wed Jul 13 2022,SPXW220713C03795000,60.74,-9.26,71.2,72.4,8,0.3643,0.7841,0.0036,32,3795,SPXW220713P03795000,9.5,-4.5,9.8,10,428,0.364,-0.2157,0.0036,202
Wed Jul 13 2022,SPXW220713C03800000,69.6,3.3,67.3,68.4,38,0.3628,0.7661,0.0038,1614,3800,SPXW220713P03800000,10.8,-4.5,10.8,11,2190,0.3625,-0.2338,0.0038,4982
Wed Jul 13 2022,SPXW220713C03805000,59.8,-2.8,63.4,64.5,35,0.3607,0.7471,0.004,107,3805,SPXW220713P03805000,11.2,-5.45,11.9,12.1,195,0.3604,-0.2528,0.004,220
Wed Jul 13 2022,SPXW220713C03810000,62.8,3.75,59.9,60.3,64,0.3587,0.7272,0.0042,187,3810,SPXW220713P03810000,13.4,-4.75,13.2,13.4,618,0.3591,-0.2727,0.0042,486
Wed Jul 13 2022,SPXW220713C03815000,50.5,-5.05,56.3,56.6,23,0.3574,0.7064,0.0044,94,3815,SPXW220713P03815000,13.33,-6.37,14.5,14.8,224,0.3578,-0.2934,0.0044,596
Wed Jul 13 2022,SPXW220713C03820000,54.1,1.9,52.6,52.9,55,0.3554,0.6848,0.0045,190,3820,SPXW220713P03820000,16.4,-4.9,15.9,16.1,426,0.3558,-0.315,0.0045,257
Wed Jul 13 2022,SPXW220713C03825000,49.1,0.15,49.2,49.5,109,0.354,0.6624,0.0047,628,3825,SPXW220713P03825000,17.9,-5.2,17.4,17.6,375,0.3544,-0.3375,0.0047,1128
Wed Jul 13 2022,SPXW220713C03830000,49.37,3.62,45.7,46.1,117,0.3518,0.6391,0.0048,283,3830,SPXW220713P03830000,17.63,-7.27,19,19.4,417,0.3522,-0.3607,0.0048,298
Wed Jul 13 2022,SPXW220713C03835000,41.8,-0.95,42.5,42.9,160,0.3494,0.6152,0.005,102,3835,SPXW220713P03835000,21.3,-5.55,20.7,21,304,0.3504,-0.3847,0.005,443
Wed Jul 13 2022,SPXW220713C03840000,39.4,-0.45,39.4,39.7,410,0.348,0.5906,0.0051,169,3840,SPXW220713P03840000,23,-5.95,22.6,22.9,824,0.3484,-0.4093,0.0051,599
Wed Jul 13 2022,SPXW220713C03845000,36.08,-0.87,36.3,36.6,391,0.3462,0.5654,0.0052,107,3845,SPXW220713P03845000,25.22,-5.88,24.6,24.8,391,0.3467,-0.4345,0.0052,220
Wed Jul 13 2022,SPXW220713C03850000,33.45,-0.85,33.5,33.8,1438,0.3442,0.5397,0.0052,896,3850,SPXW220713P03850000,27.1,-6.25,26.7,27,873,0.3446,-0.4602,0.0052,607
Wed Jul 13 2022,SPXW220713C03855000,30.9,-0.75,30.7,31,302,0.3419,0.5135,0.0053,190,3855,SPXW220713P03855000,29.2,-6.55,28.8,29.1,294,0.3423,-0.4863,0.0053,194
Wed Jul 13 2022,SPXW220713C03860000,28.1,-1,28,28.3,446,0.3398,0.4871,0.0053,402,3860,SPXW220713P03860000,31.4,-6.85,31.3,31.5,330,0.3408,-0.5128,0.0053,270
Wed Jul 13 2022,SPXW220713C03865000,25.5,-1.25,25.5,25.8,395,0.3378,0.4604,0.0053,166,3865,SPXW220713P03865000,33.48,-7.27,33.7,34,253,0.3388,-0.5394,0.0053,190
Wed Jul 13 2022,SPXW220713C03870000,23.7,-0.75,23.2,23.5,418,0.336,0.4337,0.0053,393,3870,SPXW220713P03870000,35.25,-8.3,36.3,36.7,224,0.3365,-0.5662,0.0053,93
Wed Jul 13 2022,SPXW220713C03875000,20.67,-1.63,21,21.3,463,0.3344,0.4069,0.0053,879,3875,SPXW220713P03875000,35.1,-11.3,39.1,39.5,76,0.3348,-0.5929,0.0053,301
Wed Jul 13 2022,SPXW220713C03880000,21.2,1,18.9,19.1,714,0.3324,0.3803,0.0052,543,3880,SPXW220713P03880000,43.2,-6.2,42,42.4,187,0.3328,-0.6196,0.0052,96
Wed Jul 13 2022,SPXW220713C03885000,18.5,0.2,16.9,17.2,182,0.3305,0.354,0.0051,392,3885,SPXW220713P03885000,42.5,-9.95,45,45.4,62,0.331,-0.6459,0.0051,333
Wed Jul 13 2022,SPXW220713C03890000,17,0.5,15.1,15.3,312,0.3282,0.328,0.005,1023,3890,SPXW220713P03890000,44.81,-10.84,48.2,48.6,176,0.3287,-0.6719,0.005,570
Wed Jul 13 2022,SPXW220713C03895000,15.13,0.33,13.5,13.7,224,0.3268,0.3025,0.0048,164,3895,SPXW220713P03895000,50.5,-8.45,51.6,51.9,24,0.3273,-0.6973,0.0048,238
Wed Jul 13 2022,SPXW220713C03900000,11.67,-1.63,11.9,12.1,1808,0.3249,0.2777,0.0047,2150,3900,SPXW220713P03900000,50.5,-11.9,54.5,55.6,139,0.3248,-0.7221,0.0047,1536
Wed Jul 13 2022,SPXW220713C03905000,10.32,-1.48,10.5,10.7,671,0.3228,0.2536,0.0045,307,3905,SPXW220713P03905000,59.85,-6.15,58.1,59.2,1,0.3226,-0.7462,0.0045,167
Wed Jul 13 2022,SPXW220713C03910000,9,-1.45,9.2,9.4,691,0.321,0.2305,0.0043,275,3910,SPXW220713P03910000,55.58,-14.02,61.7,62.9,4,0.3208,-0.7694,0.0043,117
Wed Jul 13 2022,SPXW220713C03915000,8.2,-1,8,8.2,338,0.3189,0.2083,0.0041,315,3915,SPXW220713P03915000,74.33,1.08,65.5,66.7,1,0.3188,-0.7915,0.0041,158
Wed Jul 13 2022,SPXW220713C03920000,6.91,-1.19,6.9,7.1,666,0.3166,0.1872,0.0039,1334,3920,SPXW220713P03920000,70.46,0,69.4,70.6,0,0.3164,-0.8126,0.0039,51
Wed Jul 13 2022,SPXW220713C03925000,5.9,-1.2,5.9,6.1,1186,0.314,0.1673,0.0036,1037,3925,SPXW220713P03925000,73.38,-7.72,73.5,74.7,4,0.3148,-0.8325,0.0036,31
Wed Jul 13 2022,SPXW220713C03930000,4.9,-1.3,5.1,5.2,454,0.3124,0.1487,0.0034,555,3930,SPXW220713P03930000,52.52,0,77.6,78.8,0,0.3122,-0.8512,0.0034,14
Wed Jul 13 2022,SPXW220713C03935000,4.68,-0.67,4.3,4.5,528,0.3108,0.1314,0.0031,1065,3935,SPXW220713P03935000,76.27,0,81.8,83.1,0,0.3106,-0.8684,0.0031,1218
Wed Jul 13 2022,SPXW220713C03940000,3.6,-1,3.6,3.8,1518,0.3095,0.1155,0.0029,284,3940,SPXW220713P03940000,85.8,-7.8,86.1,87.4,2,0.3082,-0.8844,0.0029,53
Wed Jul 13 2022,SPXW220713C03945000,3.65,-0.35,3.1,3.2,625,0.3075,0.1009,0.0026,1274,3945,SPXW220713P03945000,92.53,0,90.6,91.8,0,0.3074,-0.899,0.0026,24
Wed Jul 13 2022,SPXW220713C03950000,2.55,-0.85,2.6,2.7,2421,0.3062,0.0877,0.0024,4155,3950,SPXW220713P03950000,105.3,2.85,95.1,96.3,17,0.3075,-0.9121,0.0024,82
Wed Jul 13 2022,SPXW220713C03955000,2.15,-0.75,2.15,2.25,425,0.3044,0.0759,0.0021,1515,3955,SPXW220713P03955000,104.59,-2.36,99.6,100.9,1,0.3042,-0.924,0.0021,29
Wed Jul 13 2022,SPXW220713C03960000,1.8,-0.65,1.8,1.9,670,0.3039,0.0654,0.0019,2267,3960,SPXW220713P03960000,111.92,0.42,104.3,105.6,1,0.3055,-0.9345,0.0019,8
Wed Jul 13 2022,SPXW220713C03965000,1.65,-0.45,1.5,1.6,451,0.3035,0.0561,0.0017,349,3965,SPXW220713P03965000,119.9,3.75,109,110.3,3,0.3053,-0.9438,0.0017,14
Wed Jul 13 2022,SPXW220713C03970000,1.27,-0.505,1.25,1.35,375,0.3034,0.048,0.0015,755,3970,SPXW220713P03970000,112.2,-8.6,113.7,115,34,0.3032,-0.9518,0.0015,13
Wed Jul 13 2022,SPXW220713C03975000,1.1,-0.4,1.05,1.15,486,0.3041,0.041,0.0013,896,3975,SPXW220713P03975000,121.53,-3.97,118.5,119.8,2,0.3039,-0.9588,0.0013,9
Wed Jul 13 2022,SPXW220713C03980000,0.9,-0.4,0.85,0.95,646,0.3046,0.035,0.0012,495,3980,SPXW220713P03980000,123.23,-7.07,123.3,124.6,1,0.3029,-0.9648,0.0012,16
Wed Jul 13 2022,SPXW220713C03985000,0.75,-0.35,0.7,0.8,388,0.3051,0.0299,0.001,108,3985,SPXW220713P03985000,137.66,0,128.2,129.5,0,0.3065,-0.97,0.001,11
Wed Jul 13 2022,SPXW220713C03990000,0.65,-0.25,0.6,0.7,260,0.3058,0.0255,0.0009,832,3990,SPXW220713P03990000,131.9,-8,133.1,134.4,1,0.3093,-0.9743,0.0009,8
Wed Jul 13 2022,SPXW220713C03995000,0.6,-0.2,0.5,0.6,183,0.307,0.0219,0.0008,94,3995,SPXW220713P03995000,124.37,0,138,139.3,0,0.311,-0.978,0.0008,1
Wed Jul 13 2022,SPXW220713C04000000,0.55,-0.1,0.4,0.5,1306,0.3068,0.0189,0.0007,5015,4000,SPXW220713P04000000,136.46,-13.24,142.9,144.2,10,0.3114,-0.981,0.0007,43
Wed Jul 13 2022,SPXW220713C04010000,0.32,-0.13,0.3,0.4,291,0.3133,0.0142,0.0005,1309,4010,SPXW220713P04010000,146.28,-13.22,152.8,154.1,1,0.319,-0.9856,0.0005,19
Wed Jul 13 2022,SPXW220713C04020000,0.25,-0.075,0.2,0.3,399,0.3162,0.011,0.0004,112,4020,SPXW220713P04020000,154.12,0,162.7,164.4,0,0.3236,-0.9889,0.0004,10
Wed Jul 13 2022,SPXW220713C04025000,0.25,0,0.15,0.25,198,0.3156,0.0097,0.0004,1595,4025,SPXW220713P04025000,170.53,0,167.6,169.4,0,0.3243,-0.9901,0.0004,5
Wed Jul 13 2022,SPXW220713C04030000,0.2,-0.025,0.15,0.2,290,0.3185,0.0087,0.0003,773,4030,SPXW220713P04030000,171.48,0,172.6,174.3,0,0.3236,-0.9912,0.0003,12
Wed Jul 13 2022,SPXW220713C04050000,0.07,-0.055,0.05,0.1,632,0.3193,0.0058,0.0002,1439,4050,SPXW220713P04050000,188.74,-10.36,192.5,194.3,31,0.3294,-0.994,0.0002,47
Wed Jul 13 2022,SPXW220713C04075000,0.1,0.05,0.05,0.1,39,0.3552,0.0039,0.0001,210,4075,SPXW220713P04075000,213.6,0,217.5,219.2,0,0.3668,-0.9959,0.0001,6
Wed Jul 13 2022,SPXW220713C04100000,0.05,0.025,0,0.05,257,0.3539,0.0028,0.0001,1997,4100,SPXW220713P04100000,250.83,1.78,242.5,244.2,4,0.3792,-0.997,0.0001,39
Wed Jul 13 2022,SPXW220713C04125000,0.05,0.05,0,0.05,50,0.386,0.0021,0.0001,0,4125,SPXW220713P04125000,0,0,267.7,269.1,0,0.4145,-0.9978,0.0001,0
Wed Jul 13 2022,SPXW220713C04150000,0.05,0.025,0,0.05,37,0.4177,0.0016,0,51,4150,SPXW220713P04150000,291.63,0,292.4,294.1,0,0.4494,-0.9982,0,1214
Wed Jul 13 2022,SPXW220713C04200000,0.05,0.025,0,0.05,30,0.4799,0.0011,0,1430,4200,SPXW220713P04200000,360.68,11.68,342.7,344.1,9,0.4556,-0.9988,0,34
Wed Jul 13 2022,SPXW220713C04300000,0.05,0.025,0,0.05,13,0.6003,0.0006,0,157,4300,SPXW220713P04300000,443.4,0,442.4,444.1,0,0.5904,-0.9992,0,5
Wed Jul 13 2022,SPXW220713C04400000,0.05,0,0,0.05,0,0.7166,0.0005,0,1144,4400,SPXW220713P04400000,488.67,0,542.4,544.1,0,0.7212,-0.9994,0,2
Wed Jul 13 2022,SPXW220713C04600000,0.05,0,0,0.05,0,0.9366,0.0003,0,49,4600,SPXW220713P04600000,742.22,0,742.4,744.1,0,0.9734,-0.9995,0,1
